x-axis,2,3,4
second,Volt,Volt,Volt
+16.20000E-06,,,
+16.25000E-06,+15.98146968E-03,+1.52130306867E+00,+3.29247055214E+00
+16.30000E-06,+16.31124354E-03,+1.52130306867E+00,+3.29576829079E+00
+16.35000E-06,+16.53109279E-03,+1.52130306867E+00,+3.29404090388E+00
+16.40000E-06,+16.60332897E-03,+1.52130306867E+00,+3.28650321552E+00
+16.45000E-06,+16.17305259E-03,+1.52130306867E+00,+3.29199944661E+00
+16.50000E-06,+19.73775104E-03,+1.52130306867E+00,+3.27331226088E+00
+16.55000E-06,+17.27858022E-03,+1.52130306867E+00,+3.29262758731E+00
+16.60000E-06,+15.79930888E-03,+1.52130306867E+00,+3.28289140651E+00
+16.65000E-06,+16.59390686E-03,+1.52130306867E+00,+3.29199944661E+00
+16.70000E-06,+16.96450987E-03,+1.52130306867E+00,+3.29623939632E+00
+16.75000E-06,+15.48209782E-03,+1.52130306867E+00,+3.27927959750E+00
+16.80000E-06,+16.06940938E-03,+1.52130306867E+00,+3.30691778816E+00
+16.85000E-06,+20.93435907E-03,+1.52130306867E+00,+3.25807984899E+00
+16.90000E-06,+17.05873097E-03,+1.52130306867E+00,+3.28885874313E+00
+16.95000E-06,+15.84013802E-03,+1.52130306867E+00,+3.28791653208E+00
+17.00000E-06,+16.97393198E-03,+1.52130306867E+00,+3.27425447193E+00
+17.05000E-06,+16.86086665E-03,+1.52130306867E+00,+3.27409743676E+00
+17.10000E-06,+14.65923351E-03,+1.52130306867E+00,+3.29372683353E+00
+17.15000E-06,+16.50596716E-03,+1.52130306867E+00,+3.28508989895E+00
+17.20000E-06,+21.14792691E-03,+1.52130306867E+00,+3.29749567771E+00
+17.25000E-06,+16.66300233E-03,+1.52130306867E+00,+3.29749567771E+00
+17.30000E-06,+16.16991189E-03,+1.52130306867E+00,+3.28461879343E+00
+17.35000E-06,+16.45571590E-03,+1.52130306867E+00,+3.29372683353E+00
+17.40000E-06,+17.48900735E-03,+1.52130306867E+00,+3.29749567771E+00
+17.45000E-06,+17.07443449E-03,+1.52130306867E+00,+3.29749567771E+00
+17.50000E-06,+17.23146966E-03,+1.52130306867E+00,+3.29749567771E+00
+17.55000E-06,+20.15546461E-03,+1.52130306867E+00,+3.29325572801E+00
+17.60000E-06,+16.50596716E-03,+1.52130306867E+00,+3.29576829079E+00
+17.65000E-06,+16.67556515E-03,+1.52130306867E+00,+3.29498311492E+00
+17.70000E-06,+16.47770083E-03,+1.52130306867E+00,+3.29325572801E+00
+17.75000E-06,+16.94566565E-03,+1.52130306867E+00,+3.29749567771E+00
+17.80000E-06,+16.76664555E-03,+1.52130306867E+00,+3.29498311492E+00
+17.85000E-06,+17.59265057E-03,+1.52130306867E+00,+3.29623939632E+00
+17.90000E-06,+16.87342947E-03,+1.52130306867E+00,+3.29325572801E+00
+17.95000E-06,+16.84516314E-03,+1.52130306867E+00,+3.29875195910E+00
+18.00000E-06,+18.61966060E-03,+1.52130306867E+00,+3.30346301433E+00
+18.05000E-06,+16.07255008E-03,+1.52130306867E+00,+3.29749567771E+00
+18.10000E-06,+15.95634405E-03,+1.52130306867E+00,+3.28273437134E+00
+18.15000E-06,+17.20006263E-03,+1.52130306867E+00,+3.27849442163E+00
+18.20000E-06,+17.63976112E-03,+1.52130306867E+00,+3.29388386870E+00
+18.25000E-06,+15.97204757E-03,+1.52130306867E+00,+3.29749567771E+00
+18.30000E-06,+16.92682143E-03,+1.52130306867E+00,+3.29749567771E+00
+18.35000E-06,+19.26978623E-03,+1.52130306867E+00,+3.29749567771E+00
+18.40000E-06,+15.51036416E-03,+1.52130306867E+00,+3.29592532597E+00
+18.45000E-06,+15.76162043E-03,+1.52130306867E+00,+3.29749567771E+00
+18.50000E-06,+17.34453499E-03,+1.52130306867E+00,+3.29152834109E+00
+18.55000E-06,+17.18435911E-03,+1.52130306867E+00,+3.29749567771E+00
+18.60000E-06,+15.62028878E-03,+1.52130306867E+00,+3.29262758731E+00
+18.65000E-06,+16.76978625E-03,+1.52130306867E+00,+3.28587507482E+00
+18.70000E-06,+19.69064049E-03,+1.52130306867E+00,+3.27472557745E+00
+18.75000E-06,+14.88222346E-03,+1.52130306867E+00,+3.29247055214E+00
+18.80000E-06,+16.41802746E-03,+1.52130306867E+00,+3.29702457219E+00
+18.85000E-06,+17.22832896E-03,+1.52130306867E+00,+3.29058613005E+00
+18.90000E-06,+17.00847972E-03,+1.52130306867E+00,+3.28446175825E+00
+18.95000E-06,+15.11149481E-03,+1.52130306867E+00,+3.28697432104E+00
+19.00000E-06,+17.80935911E-03,+1.52130306867E+00,+3.29749567771E+00
+19.05000E-06,+19.75659527E-03,+1.52130306867E+00,+3.29749567771E+00
+19.10000E-06,+15.23398225E-03,+1.52130306867E+00,+3.29749567771E+00
+19.15000E-06,+16.54993701E-03,+1.52130306867E+00,+3.29749567771E+00
+19.20000E-06,+17.12154504E-03,+1.52130306867E+00,+3.29749567771E+00
+19.25000E-06,+16.78234907E-03,+1.52130306867E+00,+3.29749567771E+00
+19.30000E-06,+14.87594205E-03,+1.52130306867E+00,+3.29686753701E+00
+19.35000E-06,+18.28988674E-03,+1.52130306867E+00,+3.27315522571E+00
+19.40000E-06,+18.39038925E-03,+1.52130306867E+00,+3.28775949691E+00
+19.45000E-06,+15.94064053E-03,+1.52130306867E+00,+3.29545422045E+00
+19.50000E-06,+17.42305258E-03,+1.52130306867E+00,+3.28948688383E+00
+19.55000E-06,+17.23146966E-03,+1.52130306867E+00,+3.28399065273E+00
+19.60000E-06,+16.51538927E-03,+1.52130306867E+00,+3.29922306463E+00
+19.65000E-06,+14.48963552E-03,+1.52130306867E+00,+3.28713135621E+00
+19.70000E-06,+19.11903246E-03,+1.52130306867E+00,+3.29671050184E+00
+19.75000E-06,+17.96639428E-03,+1.52130306867E+00,+3.29749567771E+00
+19.80000E-06,+16.15420837E-03,+1.52130306867E+00,+3.29655346667E+00
+19.85000E-06,+17.47330383E-03,+1.52130306867E+00,+3.29749567771E+00
+19.90000E-06,+15.69880636E-03,+1.52130306867E+00,+3.29655346667E+00
+19.95000E-06,+16.29554003E-03,+1.52130306867E+00,+3.29749567771E+00
+20.00000E-06,+18.08260031E-03,+1.52130306867E+00,+3.29231351696E+00
+20.05000E-06,+18.50031387E-03,+1.52130306867E+00,+3.29451200940E+00
+20.10000E-06,+16.87657017E-03,+1.52130306867E+00,+3.29749567771E+00
+20.15000E-06,+16.56564053E-03,+1.52130306867E+00,+3.29215648179E+00
+20.20000E-06,+17.74340433E-03,+1.52130306867E+00,+3.28917281348E+00
+20.25000E-06,+15.15232396E-03,+1.52130306867E+00,+3.29137130592E+00
+20.30000E-06,+15.75847973E-03,+1.52130306867E+00,+3.28493286377E+00
+20.35000E-06,+17.91300232E-03,+1.52130306867E+00,+3.29749567771E+00
+20.40000E-06,+18.47518824E-03,+1.52130306867E+00,+3.28760246174E+00
+20.45000E-06,+16.10709782E-03,+1.52130306867E+00,+3.28242030099E+00
+20.50000E-06,+16.87971087E-03,+1.52130306867E+00,+3.29435497423E+00
+20.55000E-06,+17.45760032E-03,+1.52130306867E+00,+3.29749567771E+00
+20.60000E-06,+14.65295210E-03,+1.52130306867E+00,+3.29105723557E+00
+20.65000E-06,+15.95948475E-03,+1.52130306867E+00,+3.28446175825E+00
+20.70000E-06,+17.59265057E-03,+1.52130306867E+00,+3.29168537627E+00
+20.75000E-06,+17.85646966E-03,+1.52130306867E+00,+3.28132105477E+00
+20.80000E-06,+15.93435913E-03,+1.52130306867E+00,+3.29184241144E+00
+20.85000E-06,+17.84076614E-03,+1.52130306867E+00,+3.29561125562E+00
+20.90000E-06,+16.58448475E-03,+1.52130306867E+00,+3.29749567771E+00
+20.95000E-06,+14.91363049E-03,+1.52130306867E+00,+3.29498311492E+00
+21.00000E-06,+18.99026362E-03,+1.52130306867E+00,+3.27975070303E+00
+21.05000E-06,+17.12468575E-03,+1.52130306867E+00,+3.29388386870E+00
+21.10000E-06,+16.34265058E-03,+1.52130306867E+00,+3.28713135621E+00
+21.15000E-06,+16.57192193E-03,+1.52130306867E+00,+3.29011502452E+00
+21.20000E-06,+18.32129377E-03,+1.52130306867E+00,+3.29749567771E+00
+21.25000E-06,+15.09893200E-03,+1.52130306867E+00,+3.28728839139E+00
+21.30000E-06,+15.66739933E-03,+1.52130306867E+00,+3.29749567771E+00
+21.35000E-06,+18.98084151E-03,+1.52130306867E+00,+3.29058613005E+00
+21.40000E-06,+17.01162042E-03,+1.52130306867E+00,+3.28634618034E+00
+21.45000E-06,+16.45571590E-03,+1.52130306867E+00,+3.29576829079E+00
+21.50000E-06,+16.56564053E-03,+1.52130306867E+00,+3.29482607975E+00
