x-axis,2,3,4
second,Volt,Volt,Volt
+16.20000E-06,,,
+16.25000E-06,-17.99151991E-03,+1.52130306867E+00,+3.29247055214E+00
+16.30000E-06,-19.36400733E-03,+1.52130306867E+00,+3.29749567771E+00
+16.35000E-06,-19.76601738E-03,+1.52130306867E+00,+3.29325572801E+00
+16.40000E-06,-18.49403247E-03,+1.52130306867E+00,+3.29247055214E+00
+16.45000E-06,-19.16614301E-03,+1.52130306867E+00,+3.29561125562E+00
+16.50000E-06,-16.71639429E-03,+1.52130306867E+00,+3.29686753701E+00
+16.55000E-06,-17.95383147E-03,+1.52130306867E+00,+3.29749567771E+00
+16.60000E-06,-18.41865558E-03,+1.52130306867E+00,+3.29749567771E+00
+16.65000E-06,-19.40169577E-03,+1.52130306867E+00,+3.29749567771E+00
+16.70000E-06,-18.99654502E-03,+1.52130306867E+00,+3.28901577830E+00
+16.75000E-06,-19.67493698E-03,+1.52130306867E+00,+3.29749567771E+00
+16.80000E-06,-19.40797718E-03,+1.52130306867E+00,+3.28304844168E+00
+16.85000E-06,-15.54491189E-03,+1.52130306867E+00,+3.29294165766E+00
+16.90000E-06,-17.79365559E-03,+1.52130306867E+00,+3.28587507482E+00
+16.95000E-06,-18.72958523E-03,+1.52130306867E+00,+3.29749567771E+00
+17.00000E-06,-18.98712291E-03,+1.52130306867E+00,+3.29749567771E+00
+17.05000E-06,-18.39667066E-03,+1.52130306867E+00,+3.29875195910E+00
+17.10000E-06,-20.53234903E-03,+1.52130306867E+00,+3.29388386870E+00
+17.15000E-06,-19.64981135E-03,+1.52130306867E+00,+3.28995798935E+00
+17.20000E-06,-15.16174607E-03,+1.52130306867E+00,+3.27786628094E+00
+17.25000E-06,-18.31815307E-03,+1.52130306867E+00,+3.28540396930E+00
+17.30000E-06,-18.89290181E-03,+1.52130306867E+00,+3.29749567771E+00
+17.35000E-06,-18.78297719E-03,+1.52130306867E+00,+3.29372683353E+00
+17.40000E-06,-18.02292694E-03,+1.52130306867E+00,+3.29576829079E+00
+17.45000E-06,-19.08134402E-03,+1.52130306867E+00,+3.29105723557E+00
+17.50000E-06,-19.69692190E-03,+1.52130306867E+00,+3.29749567771E+00
+17.55000E-06,-15.24654506E-03,+1.52130306867E+00,+3.26577457252E+00
+17.60000E-06,-18.67933397E-03,+1.52130306867E+00,+3.29576829079E+00
+17.65000E-06,-18.60081638E-03,+1.52130306867E+00,+3.29498311492E+00
+17.70000E-06,-18.91174603E-03,+1.52130306867E+00,+3.29749567771E+00
+17.75000E-06,-17.67116815E-03,+1.52130306867E+00,+3.29545422045E+00
+17.80000E-06,-19.54616813E-03,+1.52130306867E+00,+3.29749567771E+00
+17.85000E-06,-18.93373095E-03,+1.52130306867E+00,+3.29749567771E+00
+17.90000E-06,-17.99780131E-03,+1.52130306867E+00,+3.27959366785E+00
+17.95000E-06,-18.69189678E-03,+1.52130306867E+00,+3.29623939632E+00
+18.00000E-06,-16.99905761E-03,+1.52130306867E+00,+3.29749567771E+00
+18.05000E-06,-18.78611789E-03,+1.52130306867E+00,+3.29356979836E+00
+18.10000E-06,-19.15672090E-03,+1.52130306867E+00,+3.29702457219E+00
+18.15000E-06,-19.24780130E-03,+1.52130306867E+00,+3.29514015010E+00
+18.20000E-06,-18.45006262E-03,+1.52130306867E+00,+3.28728839139E+00
+18.25000E-06,-18.81752492E-03,+1.52130306867E+00,+3.28885874313E+00
+18.30000E-06,-18.60395709E-03,+1.52130306867E+00,+3.29514015010E+00
+18.35000E-06,-16.14792696E-03,+1.52130306867E+00,+3.29592532597E+00
+18.40000E-06,-18.99968573E-03,+1.52130306867E+00,+3.29655346667E+00
+18.45000E-06,-19.24780130E-03,+1.52130306867E+00,+3.29733864254E+00
+18.50000E-06,-19.00282643E-03,+1.52130306867E+00,+3.29749567771E+00
+18.55000E-06,-18.37468573E-03,+1.52130306867E+00,+3.29561125562E+00
+18.60000E-06,-19.98900732E-03,+1.52130306867E+00,+3.28242030099E+00
+18.65000E-06,-19.06249980E-03,+1.52130306867E+00,+3.29404090388E+00
+18.70000E-06,-15.59830385E-03,+1.52130306867E+00,+3.29702457219E+00
+18.75000E-06,-19.39855507E-03,+1.52130306867E+00,+3.28493286377E+00
+18.80000E-06,-19.47707266E-03,+1.52130306867E+00,+3.26703085392E+00
+18.85000E-06,-18.26162041E-03,+1.52130306867E+00,+3.29058613005E+00
+18.90000E-06,-18.20508774E-03,+1.52130306867E+00,+3.28697432104E+00
+18.95000E-06,-20.66111787E-03,+1.52130306867E+00,+3.28603210999E+00
+19.00000E-06,-18.60709779E-03,+1.52130306867E+00,+3.29749567771E+00
+19.05000E-06,-15.10207270E-03,+1.52130306867E+00,+3.29749567771E+00
+19.10000E-06,-19.53988673E-03,+1.52130306867E+00,+3.29749567771E+00
+19.15000E-06,-18.96513799E-03,+1.52130306867E+00,+3.28948688383E+00
+19.20000E-06,-18.07317820E-03,+1.52130306867E+00,+3.29309869283E+00
+19.25000E-06,-18.41551488E-03,+1.52130306867E+00,+3.29749567771E+00
+19.30000E-06,-21.59704751E-03,+1.52130306867E+00,+3.29749567771E+00
+19.35000E-06,-18.08888172E-03,+1.52130306867E+00,+3.29294165766E+00
+19.40000E-06,-15.42556516E-03,+1.52130306867E+00,+3.29780974806E+00
+19.45000E-06,-19.18184653E-03,+1.52130306867E+00,+3.28006477337E+00
+19.50000E-06,-18.53800231E-03,+1.52130306867E+00,+3.29545422045E+00
+19.55000E-06,-17.84390684E-03,+1.52130306867E+00,+3.27284115536E+00
+19.60000E-06,-18.79868070E-03,+1.52130306867E+00,+3.29749567771E+00
+19.65000E-06,-21.97079122E-03,+1.52130306867E+00,+3.29686753701E+00
+19.70000E-06,-16.96136917E-03,+1.52130306867E+00,+3.29451200940E+00
+19.75000E-06,-16.96450987E-03,+1.52130306867E+00,+3.29749567771E+00
+19.80000E-06,-19.00282643E-03,+1.52130306867E+00,+3.29749567771E+00
+19.85000E-06,-18.21765056E-03,+1.52130306867E+00,+3.28728839139E+00
+19.90000E-06,-19.71576612E-03,+1.52130306867E+00,+3.29404090388E+00
+19.95000E-06,-18.90860533E-03,+1.52130306867E+00,+3.28901577830E+00
+20.00000E-06,-18.33699729E-03,+1.52130306867E+00,+3.27990773820E+00
+20.05000E-06,-16.94252494E-03,+1.52130306867E+00,+3.29278462248E+00
+20.10000E-06,-17.43247469E-03,+1.52130306867E+00,+3.29058613005E+00
+20.15000E-06,-18.38724855E-03,+1.52130306867E+00,+3.28587507482E+00
+20.20000E-06,-18.08574101E-03,+1.52130306867E+00,+3.29262758731E+00
+20.25000E-06,-20.13976109E-03,+1.52130306867E+00,+3.29294165766E+00
+20.30000E-06,-19.22581638E-03,+1.52130306867E+00,+3.29247055214E+00
+20.35000E-06,-18.02606765E-03,+1.52130306867E+00,+3.29294165766E+00
+20.40000E-06,-17.16551489E-03,+1.52130306867E+00,+3.29608236114E+00
+20.45000E-06,-19.44880632E-03,+1.52130306867E+00,+3.29749567771E+00
+20.50000E-06,-18.02292694E-03,+1.52130306867E+00,+3.29294165766E+00
+20.55000E-06,-17.15295208E-03,+1.52130306867E+00,+3.29498311492E+00
+20.60000E-06,-20.32192189E-03,+1.52130306867E+00,+3.28823060243E+00
+20.65000E-06,-19.30119326E-03,+1.52130306867E+00,+3.29749567771E+00
+20.70000E-06,-17.95069076E-03,+1.52130306867E+00,+3.29749567771E+00
+20.75000E-06,-17.43875609E-03,+1.52130306867E+00,+3.29938009980E+00
+20.80000E-06,-19.92933396E-03,+1.52130306867E+00,+3.26671678357E+00
+20.85000E-06,-17.54554001E-03,+1.52130306867E+00,+3.29341276318E+00
+20.90000E-06,-17.62719830E-03,+1.52130306867E+00,+3.29702457219E+00
+20.95000E-06,-20.56061536E-03,+1.52130306867E+00,+3.28697432104E+00
+21.00000E-06,-17.92242443E-03,+1.52130306867E+00,+3.29749567771E+00
+21.05000E-06,-17.93812795E-03,+1.52130306867E+00,+3.28022180855E+00
+21.10000E-06,-18.58197216E-03,+1.52130306867E+00,+3.29121427074E+00
+21.15000E-06,-19.86023848E-03,+1.52130306867E+00,+3.29749567771E+00
+21.20000E-06,-17.09013801E-03,+1.52130306867E+00,+3.29749567771E+00
+21.25000E-06,-18.18938423E-03,+1.52130306867E+00,+3.29749567771E+00
+21.30000E-06,-19.69064049E-03,+1.52130306867E+00,+3.29749567771E+00
+21.35000E-06,-17.45445961E-03,+1.52130306867E+00,+3.29749567771E+00
+21.40000E-06,-18.23335408E-03,+1.52130306867E+00,+3.29372683353E+00
+21.45000E-06,-18.61023849E-03,+1.52130306867E+00,+3.28681728587E+00
+21.50000E-06,-19.69064049E-03,+1.52130306867E+00,+3.29482607975E+00
